0, 0.5
0.002, 0.499994
0.003, 0.499975
0.005, 0.499861
0.006, 0.49982
0.008, 0.500158
0.009, 0.500704
0.011, 0.502785
0.012, 0.504323
0.014, 0.508243
0.015, 0.510546
0.016, 0.513036
0.018, 0.518511
0.019, 0.521475
0.021, 0.527811
0.022, 0.53116
0.024, 0.538157
0.025, 0.541779
0.027, 0.54921
0.028, 0.552997
0.03, 0.560664
0.031, 0.564524
0.033, 0.572255
0.034, 0.576107
0.036, 0.583735
0.037, 0.587488
0.038, 0.591179
0.04, 0.598268
0.041, 0.601606
0.043, 0.607706
0.044, 0.610403
0.046, 0.614944
0.047, 0.616744
0.049, 0.619351
0.05, 0.620159
0.052, 0.62085
0.053, 0.62078
0.055, 0.619956
0.056, 0.619265
0.057, 0.618428
0.059, 0.616427
0.06, 0.615313
0.062, 0.612953
0.063, 0.61173
0.065, 0.60923
0.066, 0.607959
0.068, 0.605389
0.069, 0.604097
0.071, 0.601536
0.072, 0.600291
0.074, 0.597943
0.075, 0.596875
0.077, 0.595038
0.078, 0.594299
0.079, 0.593694
0.081, 0.592905
0.082, 0.592718
0.084, 0.592711
0.085, 0.592862
0.087, 0.593384
0.088, 0.593718
0.09, 0.594457
0.091, 0.594839
0.093, 0.595597
0.094, 0.595971
0.096, 0.596721
0.097, 0.597107
0.098, 0.597507
0.1, 0.598358
0.101, 0.598809
0.103, 0.599745
0.104, 0.600214
0.106, 0.601103
0.107, 0.6015
0.109, 0.602143
0.11, 0.602373
0.112, 0.602633
0.113, 0.602666
0.115, 0.602567
0.116, 0.602456
0.118, 0.602167
0.119, 0.602012
0.12, 0.601863
0.122, 0.601603
0.123, 0.601498
0.125, 0.601328
0.126, 0.601254
0.128, 0.601093
0.129, 0.600994
0.131, 0.600736
0.132, 0.600574
0.134, 0.600196
0.135, 0.599991
0.137, 0.599585
0.138, 0.599402
0.14, 0.599117
0.141, 0.599025
0.142, 0.598972
0.144, 0.598975
0.145, 0.599024
0.147, 0.599183
0.148, 0.599276
0.15, 0.59945
0.151, 0.599519
0.153, 0.5996
0.154, 0.599613
0.156, 0.599597
0.157, 0.59958
0.159, 0.599556
0.16, 0.599561
0.161, 0.599584
0.163, 0.599691
0.164, 0.599773
0.166, 0.599979
0.167, 0.600091
0.169, 0.600299
0.17, 0.600382
0.172, 0.600484
0.173, 0.600498
0.175, 0.600454
0.176, 0.600403
0.178, 0.600271
0.179, 0.600203
0.181, 0.600092
0.182, 0.600058
0.183, 0.600042
0.185, 0.60006
0.186, 0.60009
0.188, 0.60017
0.189, 0.60021
0.191, 0.60026
0.192, 0.600264
0.194, 0.60022
0.195, 0.600173
0.197, 0.600044
0.198, 0.599972
0.2, 0.59984
0.201, 0.599789
0.203, 0.599737
0.204, 0.599739
0.205, 0.599758
0.207, 0.599839
0.208, 0.599892
0.21, 0.599998
0.211, 0.600042
0.213, 0.600092
0.214, 0.600094
0.216, 0.600056
0.217, 0.60002
0.219, 0.599935
0.22, 0.599895
0.222, 0.599839
0.223, 0.59983
0.224, 0.599836
0.226, 0.59989
0.227, 0.599933
0.229, 0.600035
0.23, 0.600085
0.232, 0.600162
0.233, 0.600183
0.235, 0.600183
0.236, 0.600162
0.238, 0.600089
0.239, 0.600045
0.241, 0.599962
0.242, 0.59993
0.244, 0.5999
0.245, 0.599903
0.246, 0.599919
0.248, 0.59998
0.249, 0.600018
0.251, 0.600092
0.252, 0.60012
0.254, 0.600146
0.255, 0.600142
0.257, 0.600099
0.258, 0.600064
0.26, 0.599984
0.261, 0.599946
0.263, 0.599891
0.264, 0.599878
0.265, 0.599876
0.267, 0.599907
0.268, 0.599935
0.27, 0.600006
0.271, 0.600041
0.273, 0.600095
0.274, 0.60011
0.276, 0.600107
0.277, 0.60009
0.279, 0.600035
0.28, 0.600002
0.282, 0.599941
0.283, 0.599918
0.285, 0.599899
0.286, 0.599905
0.287, 0.599919
0.289, 0.599971
0.29, 0.600003
0.292, 0.600065
0.293, 0.600089
0.295, 0.600113
0.296, 0.600111
0.298, 0.600082
0.299, 0.600056
0.301, 0.599998
0.302, 0.59997
0.304, 0.599929
0.305, 0.599919
0.307, 0.599927
0.308, 0.599943
0.309, 0.599965
0.311, 0.600019
0.312, 0.600045
0.314, 0.600086
0.315, 0.600096
0.317, 0.600092
0.318, 0.600078
0.32, 0.600034
0.321, 0.600007
0.323, 0.599958
0.324, 0.59994
0.326, 0.599924
0.327, 0.599928
0.328, 0.599939
0.33, 0.599978
0.331, 0.600002
0.333, 0.600049
0.334, 0.600067
0.336, 0.600085
0.337, 0.600084
0.339, 0.60006
0.34, 0.600041
0.342, 0.599996
0.343, 0.599974
0.345, 0.599943
0.346, 0.599936
0.348, 0.599943
0.349, 0.599955
0.35, 0.599973
0.352, 0.600015
0.353, 0.600036
0.355, 0.600068
0.356, 0.600076
0.358, 0.600073
0.359, 0.600062
0.361, 0.600028
0.362, 0.600008
0.364, 0.59997
0.365, 0.599956
0.367, 0.599944
0.368, 0.599947
0.369, 0.599956
0.371, 0.599986
0.372, 0.600005
0.374, 0.600041
0.375, 0.600055
0.377, 0.600069
0.378, 0.600068
0.38, 0.600049
0.381, 0.600034
0.383, 0.599998
0.384, 0.599982
0.386, 0.599957
0.387, 0.599952
0.389, 0.599957
0.39, 0.599967
0.391, 0.599981
0.393, 0.600014
0.394, 0.60003
0.396, 0.600054
0.397, 0.60006
0.399, 0.600058
0.4, 0.60005
0.402, 0.600023
0.403, 0.600007
0.405, 0.599978
0.406, 0.599967
0.408, 0.599958
0.409, 0.59996
0.411, 0.599978
0.412, 0.599991
0.413, 0.600006
0.415, 0.600034
0.416, 0.600045
0.418, 0.600055
0.419, 0.600054
0.421, 0.60004
0.422, 0.600028
0.424, 0.6
0.425, 0.599987
0.427, 0.599968
0.428, 0.599964
0.43, 0.599969
0.431, 0.599976
0.432, 0.599987
0.434, 0.600013
0.435, 0.600025
0.437, 0.600044
0.438, 0.600049
0.44, 0.600047
0.441, 0.60004
0.443, 0.600019
0.444, 0.600007
0.446, 0.599984
0.447, 0.599976
0.449, 0.599969
0.45, 0.599971
0.452, 0.599984
0.453, 0.599995
0.454, 0.600006
0.456, 0.600028
0.457, 0.600037
0.459, 0.600045
0.46, 0.600044
0.462, 0.600032
0.463, 0.600023
0.465, 0.600002
0.466, 0.599991
0.468, 0.599977
0.469, 0.599974
0.471, 0.599977
0.472, 0.599983
0.473, 0.599992
0.475, 0.600012
0.476, 0.600021
0.478, 0.600036
0.479, 0.60004
0.481, 0.600038
0.482, 0.600033
0.484, 0.600016
0.485, 0.600007
0.487, 0.599989
0.488, 0.599983
0.49, 0.599977
0.491, 0.599979
0.493, 0.59999
0.494, 0.599998
0.495, 0.600007
0.497, 0.600024
0.498, 0.60003
0.5, 0.600036
0.501, 0.600036
0.503, 0.599968
0.504, 0.59978
0.506, 0.598599
0.507, 0.597497
0.509, 0.594333
0.51, 0.592341
0.512, 0.587694
0.513, 0.585077
0.515, 0.579293
0.516, 0.576139
0.517, 0.572819
0.519, 0.565729
0.52, 0.56198
0.522, 0.554132
0.523, 0.55005
0.525, 0.541611
0.526, 0.537266
0.528, 0.528362
0.529, 0.523815
0.531, 0.514561
0.532, 0.509865
0.534, 0.500363
0.535, 0.495567
0.536, 0.490748
0.538, 0.481061
0.539, 0.476203
0.541, 0.466487
0.542, 0.461639
0.544, 0.451993
0.545, 0.447207
0.547, 0.437743
0.548, 0.433079
0.55, 0.423926
0.551, 0.419455
0.553, 0.410769
0.554, 0.406585
0.556, 0.398659
0.557, 0.394979
0.558, 0.391531
0.56, 0.385466
0.561, 0.382907
0.563, 0.378854
0.564, 0.377387
0.566, 0.375576
0.567, 0.37521
0.569, 0.375442
0.57, 0.375978
0.572, 0.377719
0.573, 0.378851
0.575, 0.381462
0.576, 0.382878
0.578, 0.385812
0.579, 0.387301
0.58, 0.388792
0.582, 0.391767
0.583, 0.393247
0.585, 0.396182
0.586, 0.397627
0.588, 0.400424
0.589, 0.40175
0.591, 0.404168
0.592, 0.405223
0.594, 0.406935
0.595, 0.407564
0.597, 0.408335
0.598, 0.40848
0.599, 0.408477
0.601, 0.40809
0.602, 0.407749
0.604, 0.406878
0.605, 0.406391
0.607, 0.405395
0.608, 0.404907
0.61, 0.403971
0.611, 0.403521
0.613, 0.402628
0.614, 0.402173
0.616, 0.40122
0.617, 0.40072
0.619, 0.399687
0.62, 0.399169
0.621, 0.398665
0.623, 0.397752
0.624, 0.397368
0.626, 0.396804
0.627, 0.396636
0.629, 0.396533
0.63, 0.396588
0.632, 0.39686
0.633, 0.397051
0.635, 0.397469
0.636, 0.397673
0.638, 0.398026
0.639, 0.398169
0.64, 0.398289
0.642, 0.398484
0.643, 0.398573
0.645, 0.398775
0.646, 0.398902
0.648, 0.399226
0.649, 0.399423
0.651, 0.399866
0.652, 0.400097
0.654, 0.400527
0.655, 0.400707
0.657, 0.400955
0.658, 0.401015
0.66, 0.401003
0.661, 0.40094
0.662, 0.400848
0.664, 0.400616
0.665, 0.400496
0.667, 0.400293
0.668, 0.400221
0.67, 0.400147
0.671, 0.400143
0.673, 0.400173
0.674, 0.400193
0.676, 0.400206
0.677, 0.400187
0.679, 0.40008
0.68, 0.399992
0.682, 0.399765
0.683, 0.399639
0.684, 0.399514
0.686, 0.399301
0.687, 0.399226
0.689, 0.399159
0.69, 0.39917
0.692, 0.399268
0.693, 0.399343
0.695, 0.399513
0.696, 0.399591
0.698, 0.399705
0.699, 0.399732
0.701, 0.399724
0.702, 0.399694
0.703, 0.399651
0.705, 0.399556
0.706, 0.399516
0.708, 0.399479
0.709, 0.399489
0.711, 0.399568
0.712, 0.399634
0.714, 0.399793
0.715, 0.399875
0.717, 0.400011
0.718, 0.400056
0.72, 0.400082
0.721, 0.400063
0.723, 0.399973
0.724, 0.399911
0.725, 0.399845
0.727, 0.399727
0.728, 0.399685
0.73, 0.39965
0.731, 0.39966
0.733, 0.399725
0.734, 0.399772
0.736, 0.399872
0.737, 0.399913
0.739, 0.399958
0.74, 0.399956
0.742, 0.399903
0.743, 0.399855
0.744, 0.399799
0.746, 0.39968
0.747, 0.399627
0.749, 0.399557
0.75, 0.399546
0.752, 0.399572
0.753, 0.399608
0.755, 0.399705
0.756, 0.399757
0.758, 0.399846
0.759, 0.399875
0.761, 0.399889
0.762, 0.399875
0.764, 0.399809
0.765, 0.399766
0.766, 0.39972
0.768, 0.399643
0.769, 0.399618
0.771, 0.399607
0.772, 0.399623
0.774, 0.39969
0.775, 0.399735
0.777, 0.399827
0.778, 0.399867
0.78, 0.399915
0.781, 0.39992
0.783, 0.399891
0.784, 0.399859
0.786, 0.399779
0.787, 0.399737
0.788, 0.399699
0.79, 0.39965
0.791, 0.399642
0.793, 0.399664
0.794, 0.39969
0.796, 0.399763
0.797, 0.399801
0.799, 0.399865
0.8, 0.399884
0.802, 0.399889
0.803, 0.399875
0.805, 0.399819
0.806, 0.399782
0.807, 0.399745
0.809, 0.39968
0.81, 0.399658
0.812, 0.399646
0.813, 0.399656
0.815, 0.399704
0.816, 0.399737
0.818, 0.399806
0.819, 0.399835
0.821, 0.399871
0.822, 0.399874
0.824, 0.399851
0.825, 0.399827
0.827, 0.399766
0.828, 0.399735
0.829, 0.399707
0.831, 0.399671
0.832, 0.399666
0.834, 0.399685
0.835, 0.399706
0.837, 0.399764
0.838, 0.399795
0.84, 0.399846
0.841, 0.399861
0.843, 0.399867
0.844, 0.399856
0.846, 0.399814
0.847, 0.399787
0.848, 0.399758
0.85, 0.399709
0.851, 0.399693
0.853, 0.399684
0.854, 0.399692
0.856, 0.399729
0.857, 0.399754
0.859, 0.399807
0.86, 0.399829
0.862, 0.399856
0.863, 0.399858
0.865, 0.399839
0.866, 0.39982
0.868, 0.399772
0.869, 0.399748
0.87, 0.399726
0.872, 0.399698
0.873, 0.399694
0.875, 0.399708
0.876, 0.399725
0.878, 0.399769
0.879, 0.399793
0.881, 0.399832
0.882, 0.399844
0.884, 0.399848
0.885, 0.39984
0.887, 0.399807
0.888, 0.399786
0.89, 0.399743
0.891, 0.399726
0.892, 0.399714
0.894, 0.399707
0.895, 0.399714
0.897, 0.399743
0.898, 0.399763
0.9, 0.399804
0.901, 0.399821
0.903, 0.399842
0.904, 0.399844
0.906, 0.399829
0.907, 0.399815
0.909, 0.399777
0.91, 0.399758
0.911, 0.399742
0.913, 0.39972
0.914, 0.399717
0.916, 0.399729
0.917, 0.399742
0.919, 0.399776
0.92, 0.399794
0.922, 0.399825
0.923, 0.399834
0.925, 0.399837
0.926, 0.39983
0.928, 0.399804
0.929, 0.399788
0.931, 0.399755
0.932, 0.399742
0.933, 0.399732
0.935, 0.399727
0.936, 0.399732
0.938, 0.399755
0.939, 0.399771
0.941, 0.399803
0.942, 0.399816
0.944, 0.399832
0.945, 0.399833
0.947, 0.399822
0.948, 0.39981
0.95, 0.399782
0.951, 0.399767
0.953, 0.399744
0.954, 0.399737
0.955, 0.399735
0.957, 0.399744
0.958, 0.399755
0.96, 0.399782
0.961, 0.399796
0.963, 0.399819
0.964, 0.399826
0.966, 0.399829
0.967, 0.399823
0.969, 0.399803
0.97, 0.399791
0.972, 0.399765
0.973, 0.399755
0.974, 0.399747
0.976, 0.399744
0.977, 0.399748
0.979, 0.399766
0.98, 0.399778
0.982, 0.399803
0.983, 0.399813
0.985, 0.399826
0.986, 0.399826
0.988, 0.399818
0.989, 0.399809
0.991, 0.399786
0.992, 0.399775
0.994, 0.399757
0.995, 0.399752
0.996, 0.39975
0.998, 0.399757
0.999, 0.399765
1.001, 0.399787
1.002, 0.399805
1.004, 0.400056
1.005, 0.400482
1.007, 0.402325
1.008, 0.40375
1.01, 0.407451
1.011, 0.409657
1.013, 0.414669
1.014, 0.417453
1.015, 0.420414
1.017, 0.426845
1.018, 0.430296
1.02, 0.437612
1.021, 0.441455
1.023, 0.449463
1.024, 0.453612
1.026, 0.462163
1.027, 0.466552
1.029, 0.475526
1.03, 0.480099
1.032, 0.489387
1.033, 0.494092
1.035, 0.503596
1.036, 0.508386
1.037, 0.513194
1.039, 0.522844
1.04, 0.527676
1.042, 0.537327
1.043, 0.542135
1.045, 0.551686
1.046, 0.556417
1.048, 0.565754
1.049, 0.570346
1.051, 0.579335
1.052, 0.583716
1.054, 0.592191
1.055, 0.596247
1.057, 0.603851
1.058, 0.607335
1.059, 0.610564
1.061, 0.61613
1.062, 0.618414
1.064, 0.621891
1.065, 0.623069
1.067, 0.62433
1.068, 0.624447
1.07, 0.623791
1.071, 0.623083
1.073, 0.621084
1.074, 0.619863
1.076, 0.617151
1.077, 0.615714
1.078, 0.614249
1.08, 0.61129
1.081, 0.609809
1.083, 0.606858
1.084, 0.605391
1.086, 0.602493
1.087, 0.601075
1.089, 0.598361
1.09, 0.597096
1.092, 0.594839
1.093, 0.593886
1.095, 0.592409
1.096, 0.591906
1.098, 0.591386
1.099, 0.591356
1.1, 0.591463
1.102, 0.592008
1.103, 0.592403
1.105, 0.59333
1.106, 0.593825
1.108, 0.594811
1.109, 0.595287
1.111, 0.596199
1.112, 0.596643
1.114, 0.597538
1.115, 0.598
1.117, 0.59897
1.118, 0.599477
1.119, 0.599992
1.121, 0.601012
1.122, 0.601492
1.124, 0.602331
1.125, 0.602664
1.127, 0.603112
1.128, 0.60322
1.13, 0.603214
1.131, 0.603115
1.133, 0.602786
1.134, 0.602583
1.136, 0.602169
1.137, 0.601978
1.139, 0.601659
1.14, 0.601534
1.141, 0.601428
1.143, 0.601245
1.144, 0.601153
1.146, 0.600929
1.147, 0.600786
1.149, 0.600428
1.15, 0.600218
1.152, 0.599765
1.153, 0.599541
1.155, 0.599145
1.156, 0.598993
1.158, 0.59881
1.159, 0.598784
1.161, 0.598856
1.162, 0.598942
1.163, 0.599049
1.165, 0.599287
1.166, 0.5994
1.168, 0.599575
1.169, 0.59963
1.171, 0.59967
1.172, 0.599662
1.174, 0.599625
1.175, 0.59961
1.177, 0.59962
1.178, 0.599656
1.18, 0.599797
1.181, 0.599899
1.182, 0.600015
1.184, 0.600265
1.185, 0.600382
1.187, 0.600565
1.188, 0.60062
1.19, 0.600642
1.191, 0.600611
1.193, 0.600485
1.194, 0.600403
1.196, 0.600238
1.197, 0.600169
1.199, 0.600085
1.2, 0.600073
1.202, 0.600109
1.203, 0.600149
1.204, 0.600196
1.206, 0.600286
1.207, 0.600316
1.209, 0.600326
1.21, 0.600302
1.212, 0.600196
1.213, 0.600122
1.215, 0.599959
1.216, 0.599883
1.218, 0.599769
1.219, 0.599741
1.221, 0.599747
1.222, 0.59978
1.223, 0.599829
1.225, 0.599954
1.226, 0.600018
1.228, 0.600121
1.229, 0.600151
