0.777, 0.166583, 0.166604, 0.2
0.782, 0.166586, 0.166596, 0.2
0.787, 0.166589, 0.166612, 0.2
0.791, 0.166591, 0.166639, 0.2
0.796, 0.166595, 0.16668, 0.2
0.801, 0.1666, 0.166717, 0.2
0.806, 0.166604, 0.166737, 0.2
0.811, 0.166608, 0.166733, 0.2
0.816, 0.166612, 0.166707, 0.2
0.821, 0.166614, 0.166668, 0.2
0.826, 0.166616, 0.166631, 0.2
0.83, 0.166617, 0.166612, 0.2
0.835, 0.166618, 0.166607, 0.2
0.84, 0.16662, 0.166627, 0.2
0.845, 0.166622, 0.166662, 0.2
0.85, 0.166624, 0.166703, 0.2
0.855, 0.166627, 0.166734, 0.2
0.86, 0.166631, 0.166745, 0.2
0.865, 0.166633, 0.166732, 0.2
0.87, 0.166636, 0.1667, 0.2
0.874, 0.166637, 0.166668, 0.2
0.879, 0.166637, 0.166633, 0.2
0.884, 0.166638, 0.166615, 0.2
0.889, 0.166638, 0.16662, 0.2
0.894, 0.166638, 0.166646, 0.2
0.899, 0.16664, 0.166685, 0.2
0.904, 0.166641, 0.166722, 0.2
0.909, 0.166644, 0.166745, 0.2
0.914, 0.166646, 0.166746, 0.2
0.918, 0.166648, 0.16673, 0.2
0.923, 0.166649, 0.166696, 0.2
0.928, 0.16665, 0.166658, 0.2
0.933, 0.16665, 0.16663, 0.2
0.938, 0.166649, 0.166621, 0.2
0.943, 0.166649, 0.166635, 0.2
0.948, 0.166649, 0.166667, 0.2
0.953, 0.16665, 0.166706, 0.2
0.957, 0.166651, 0.166732, 0.2
0.962, 0.166653, 0.16675, 0.2
0.967, 0.166655, 0.166745, 0.2
0.972, 0.166657, 0.16672, 0.2
0.977, 0.166657, 0.166683, 0.2
0.982, 0.166657, 0.166649, 0.2
0.987, 0.166657, 0.166629, 0.2
0.992, 0.166656, 0.16663, 0.2
0.997, 0.166655, 0.166653, 0.2
1.001, 0.166655, 0.16668, 0.2
1.006, 0.166656, 0.166717, 0.2
1.011, 0.166657, 0.166744, 0.2
1.016, 0.166659, 0.166752, 0.2
1.021, 0.166661, 0.166737, 0.2
1.026, 0.166662, 0.166706, 0.2
1.031, 0.166662, 0.16667, 0.2
1.036, 0.166662, 0.166642, 0.2
1.041, 0.166661, 0.166631, 0.2
1.045, 0.16666, 0.166639, 0.2
1.05, 0.166659, 0.166665, 0.2
1.055, 0.166659, 0.1667, 0.2
1.06, 0.16666, 0.166733, 0.2
1.065, 0.166661, 0.166751, 0.2
1.07, 0.166663, 0.166748, 0.2
1.075, 0.166664, 0.166725, 0.2
1.08, 0.166665, 0.166691, 0.2
1.085, 0.166665, 0.166658, 0.2
1.089, 0.166664, 0.166641, 0.2
1.094, 0.166663, 0.166637, 0.2
1.099, 0.166662, 0.166653, 0.2
1.104, 0.166661, 0.166683, 0.2
1.109, 0.166661, 0.166718, 0.2
1.114, 0.166662, 0.166743, 0.2
1.119, 0.166663, 0.166751, 0.2
1.124, 0.166665, 0.166739, 0.2
1.128, 0.166666, 0.166717, 0.2
1.133, 0.166667, 0.166684, 0.2
1.138, 0.166667, 0.166654, 0.2
1.143, 0.166666, 0.16664, 0.2
1.148, 0.166664, 0.166645, 0.2
1.153, 0.166663, 0.166669, 0.2
1.158, 0.166662, 0.166701, 0.2
1.163, 0.166662, 0.166732, 0.2
1.168, 0.166663, 0.166749, 0.2
1.172, 0.166664, 0.166749, 0.2
1.177, 0.166666, 0.166732, 0.2
1.182, 0.166667, 0.166702, 0.2
1.187, 0.166668, 0.16667, 0.2
1.192, 0.166667, 0.166648, 0.2
1.197, 0.166666, 0.166643, 0.2
1.202, 0.166665, 0.166658, 0.2
1.207, 0.166664, 0.166686, 0.2
1.212, 0.166663, 0.166718, 0.2
1.216, 0.166663, 0.166738, 0.2
1.221, 0.166664, 0.166749, 0.2
1.226, 0.166666, 0.166741, 0.2
1.231, 0.166667, 0.166718, 0.2
1.236, 0.166668, 0.166687, 0.2
1.241, 0.166668, 0.16666, 0.2
1.246, 0.166668, 0.166646, 0.2
1.251, 0.166667, 0.166651, 0.2
1.255, 0.166665, 0.166667, 0.2
1.26, 0.166664, 0.166696, 0.2
1.265, 0.166664, 0.166725, 0.2
1.27, 0.166664, 0.166744, 0.2
1.275, 0.166665, 0.166746, 0.2
1.28, 0.166667, 0.16673, 0.2
1.285, 0.166668, 0.166702, 0.2
1.29, 0.166669, 0.166673, 0.2
1.295, 0.166669, 0.166653, 0.2
1.299, 0.166668, 0.166648, 0.2
1.304, 0.166667, 0.166658, 0.2
1.309, 0.166665, 0.166682, 0.2
1.314, 0.166664, 0.166712, 0.2
1.319, 0.166664, 0.166735, 0.2
1.324, 0.166665, 0.166745, 0.2
1.329, 0.166666, 0.166738, 0.2
1.334, 0.166667, 0.166716, 0.2
1.339, 0.166669, 0.166688, 0.2
1.343, 0.166669, 0.166667, 0.2
1.348, 0.166669, 0.166652, 0.2
1.353, 0.166668, 0.166654, 0.2
1.358, 0.166666, 0.166671, 0.2
1.363, 0.166665, 0.166698, 0.2
1.368, 0.166664, 0.166724, 0.2
1.373, 0.166665, 0.166741, 0.2
1.378, 0.166665, 0.166742, 0.2
1.383, 0.166667, 0.166727, 0.2
1.387, 0.166668, 0.166707, 0.2
1.392, 0.166669, 0.16668, 0.2
1.397, 0.166669, 0.16666, 0.2
1.402, 0.166669, 0.166653, 0.2
1.407, 0.166668, 0.166663, 0.2
1.412, 0.166666, 0.166685, 0.2
1.417, 0.166665, 0.166711, 0.2
1.422, 0.166665, 0.166733, 0.2
1.426, 0.166665, 0.166741, 0.2
1.431, 0.166666, 0.166737, 0.2
1.436, 0.166667, 0.166719, 0.2
1.441, 0.166669, 0.166693, 0.2
1.446, 0.166669, 0.16667, 0.2
1.451, 0.166669, 0.166656, 0.2
1.456, 0.166668, 0.166658, 0.2
1.461, 0.166667, 0.166674, 0.2
1.466, 0.166666, 0.166699, 0.2
1.47, 0.166665, 0.166718, 0.2
1.475, 0.166665, 0.166735, 0.2
1.48, 0.166665, 0.166739, 0.2
1.485, 0.166667, 0.166727, 0.2
1.49, 0.166668, 0.166705, 0.2
1.495, 0.166669, 0.166681, 0.2
1.5, 0.16667, 0.166663, 0.2
1.505, 0.166669, 0.166657, 0.2
1.51, 0.166668, 0.166667, 0.2
1.514, 0.166667, 0.166682, 0.2
1.519, 0.166666, 0.166707, 0.2
1.524, 0.166665, 0.166727, 0.2
1.529, 0.166665, 0.166737, 0.2
1.534, 0.166666, 0.166733, 0.2
1.539, 0.166667, 0.166716, 0.2
1.544, 0.166669, 0.166693, 0.2
1.549, 0.166669, 0.166671, 0.2
1.553, 0.16667, 0.166661, 0.2
1.558, 0.166669, 0.166661, 0.2
1.563, 0.166668, 0.166673, 0.2
1.568, 0.166667, 0.166695, 0.2
1.573, 0.166666, 0.166717, 0.2
1.578, 0.166665, 0.166733, 0.2
1.583, 0.166666, 0.166735, 0.2
1.588, 0.166667, 0.166724, 0.2
1.593, 0.166668, 0.166704, 0.2
1.597, 0.166669, 0.166686, 0.2
1.602, 0.16667, 0.166668, 0.2
1.607, 0.166669, 0.166661, 0.2
1.612, 0.166669, 0.166667, 0.2
1.617, 0.166667, 0.166685, 0.2
1.622, 0.166666, 0.166707, 0.2
1.627, 0.166665, 0.166725, 0.2
1.632, 0.166666, 0.166734, 0.2
1.637, 0.166666, 0.166729, 0.2
1.641, 0.166667, 0.166717, 0.2
1.646, 0.166668, 0.166696, 0.2
1.651, 0.166669, 0.166676, 0.2
1.656, 0.16667, 0.166664, 0.2
1.661, 0.166669, 0.166664, 0.2
1.666, 0.166668, 0.166676, 0.2
1.671, 0.166667, 0.166696, 0.2
1.676, 0.166666, 0.166716, 0.2
1.681, 0.166666, 0.16673, 0.2
1.685, 0.166666, 0.166732, 0.2
1.69, 0.166667, 0.166724, 0.2
1.695, 0.166668, 0.166706, 0.2
1.7, 0.166669, 0.166686, 0.2
1.705, 0.16667, 0.16667, 0.2
1.71, 0.166669, 0.166664, 0.2
1.715, 0.166669, 0.166671, 0.2
1.72, 0.166667, 0.166687, 0.2
1.724, 0.166667, 0.166703, 0.2
1.729, 0.166666, 0.166721, 0.2
1.734, 0.166666, 0.16673, 0.2
1.739, 0.166666, 0.166728, 0.2
1.744, 0.166667, 0.166715, 0.2
1.749, 0.166668, 0.166696, 0.2
1.754, 0.166669, 0.166678, 0.2
1.759, 0.166669, 0.166667, 0.2
1.764, 0.166669, 0.166667, 0.2
1.768, 0.166668, 0.166676, 0.2
1.773, 0.166667, 0.166693, 0.2
1.778, 0.166666, 0.166712, 0.2
1.783, 0.166666, 0.166726, 0.2
1.788, 0.166666, 0.166729, 0.2
1.793, 0.166667, 0.166721, 0.2
1.798, 0.166668, 0.166705, 0.2
1.803, 0.166669, 0.166686, 0.2
1.808, 0.166669, 0.166672, 0.2
1.812, 0.166669, 0.166667, 0.2
1.817, 0.166669, 0.166671, 0.2
1.822, 0.166668, 0.166685, 0.2
1.827, 0.166667, 0.166703, 0.2
1.832, 0.166666, 0.166719, 0.2
1.837, 0.166666, 0.166727, 0.2
1.842, 0.166666, 0.166725, 0.2
1.847, 0.166667, 0.166713, 0.2
1.851, 0.166668, 0.166699, 0.2
1.856, 0.166669, 0.166682, 0.2
1.861, 0.166669, 0.166671, 0.2
1.866, 0.166669, 0.166669, 0.2
1.871, 0.166668, 0.166678, 0.2
1.876, 0.166667, 0.166694, 0.2
1.881, 0.166666, 0.166712, 0.2
1.886, 0.166666, 0.166723, 0.2
1.891, 0.166666, 0.166726, 0.2
1.895, 0.166667, 0.166721, 0.2
1.9, 0.166668, 0.166707, 0.2
1.905, 0.166669, 0.16669, 0.2
1.91, 0.166669, 0.166676, 0.2
1.915, 0.166669, 0.16667, 0.2
1.92, 0.166669, 0.166674, 0.2
1.925, 0.166668, 0.166687, 0.2
1.93, 0.166667, 0.166703, 0.2
1.935, 0.166666, 0.166718, 0.2
1.939, 0.166666, 0.166724, 0.2
1.944, 0.166666, 0.166723, 0.2
1.949, 0.166667, 0.166713, 0.2
1.954, 0.166668, 0.166698, 0.2
1.959, 0.166669, 0.166682, 0.2
1.964, 0.166669, 0.166673, 0.2
1.969, 0.166669, 0.166672, 0.2
1.974, 0.166668, 0.166681, 0.2
1.979, 0.166667, 0.166695, 0.2
1.983, 0.166667, 0.166708, 0.2
1.988, 0.166666, 0.16672, 0.2
1.993, 0.166666, 0.166724, 0.2
1.998, 0.166667, 0.166718, 0.2
2.003, 0.166668, 0.166705, 0.2
2.008, 0.166669, 0.16669, 0.2
2.013, 0.166669, 0.166677, 0.2
2.018, 0.166669, 0.166672, 0.2
2.022, 0.166669, 0.166675, 0.2
2.027, 0.166668, 0.166686, 0.2
2.032, 0.166667, 0.1667, 0.2
2.037, 0.166666, 0.166714, 0.2
2.042, 0.166666, 0.166722, 0.2
2.047, 0.166667, 0.166721, 0.2
2.052, 0.166667, 0.166712, 0.2
2.057, 0.166668, 0.166697, 0.2
2.062, 0.166669, 0.166683, 0.2
2.066, 0.166669, 0.166676, 0.2
2.071, 0.166669, 0.166674, 0.2
2.076, 0.166668, 0.166681, 0.2
2.081, 0.166667, 0.166693, 0.2
2.086, 0.166667, 0.166708, 0.2
2.091, 0.166666, 0.166718, 0.2
2.096, 0.166666, 0.166721, 0.2
2.101, 0.166667, 0.166716, 0.2
2.106, 0.166668, 0.166704, 0.2
2.11, 0.166668, 0.166693, 0.2
2.115, 0.166669, 0.166681, 0.2
2.12, 0.166669, 0.166675, 0.2
2.125, 0.166669, 0.166677, 0.2
2.13, 0.166668, 0.166687, 0.2
2.135, 0.166667, 0.166701, 0.2
2.14, 0.166667, 0.166713, 0.2
2.145, 0.166666, 0.16672, 0.2
2.149, 0.166667, 0.16672, 0.2
2.154, 0.166667, 0.166712, 0.2
2.159, 0.166668, 0.166699, 0.2
2.164, 0.166669, 0.166686, 0.2
2.169, 0.166669, 0.166678, 0.2
2.174, 0.166669, 0.166676, 0.2
2.179, 0.166668, 0.166682, 0.2
2.184, 0.166667, 0.166694, 0.2
2.189, 0.166667, 0.166707, 0.2
2.193, 0.166666, 0.166715, 0.2
2.198, 0.166666, 0.166719, 0.2
2.203, 0.166667, 0.166716, 0.2
2.208, 0.166668, 0.166705, 0.2
2.213, 0.166668, 0.166693, 0.2
2.218, 0.166669, 0.166682, 0.2
2.223, 0.166669, 0.166677, 0.2
2.228, 0.166669, 0.166679, 0.2
2.233, 0.166668, 0.166689, 0.2
2.237, 0.166667, 0.166699, 0.2
2.242, 0.166667, 0.16671, 0.2
2.247, 0.166666, 0.166717, 0.2
2.252, 0.166667, 0.166717, 0.2
2.257, 0.166667, 0.16671, 0.2
2.262, 0.166668, 0.166699, 0.2
2.267, 0.166669, 0.166687, 0.2
2.272, 0.166669, 0.166679, 0.2
2.277, 0.166669, 0.166678, 0.2
2.281, 0.166668, 0.166683, 0.2
2.286, 0.166668, 0.166693, 0.2
2.291, 0.166667, 0.166705, 0.2
2.296, 0.166667, 0.166714, 0.2
2.301, 0.166667, 0.166717, 0.2
2.306, 0.166667, 0.166714, 0.2
2.311, 0.166668, 0.166704, 0.2
2.316, 0.166668, 0.166693, 0.2
2.32, 0.166669, 0.166684, 0.2
2.325, 0.166669, 0.166679, 0.2
2.33, 0.166669, 0.16668, 0.2
2.335, 0.166668, 0.166688, 0.2
2.34, 0.166667, 0.166699, 0.2
2.345, 0.166667, 0.16671, 0.2
2.35, 0.166667, 0.166716, 0.2
2.355, 0.166667, 0.166716, 0.2
2.36, 0.166667, 0.166709, 0.2
2.364, 0.166668, 0.1667, 0.2
2.369, 0.166668, 0.166689, 0.2
2.374, 0.166669, 0.166682, 0.2
2.379, 0.166669, 0.16668, 0.2
2.384, 0.166668, 0.166684, 0.2
2.389, 0.166668, 0.166694, 0.2
2.394, 0.166667, 0.166705, 0.2
2.399, 0.166667, 0.166713, 0.2
2.404, 0.166667, 0.166716, 0.2
2.408, 0.166667, 0.166713, 0.2
2.413, 0.166668, 0.166705, 0.2
2.418, 0.166668, 0.166695, 0.2
2.423, 0.166669, 0.166685, 0.2
2.428, 0.166669, 0.166681, 0.2
2.433, 0.166668, 0.166682, 0.2
2.438, 0.166668, 0.166689, 0.2
2.443, 0.166667, 0.166699, 0.2
2.447, 0.166667, 0.166707, 0.2
2.452, 0.166667, 0.166714, 0.2
2.457, 0.166667, 0.166714, 0.2
2.462, 0.166667, 0.166709, 0.2
2.467, 0.166668, 0.1667, 0.2
2.472, 0.166668, 0.16669, 0.2
2.477, 0.166669, 0.166683, 0.2
2.482, 0.166669, 0.166681, 0.2
2.487, 0.166668, 0.166686, 0.2
2.491, 0.166668, 0.166693, 0.2
2.496, 0.166667, 0.166702, 0.2
2.501, 0.166667, 0.166711, 0.2
2.506, 0.166667, 0.166714, 0.2
2.511, 0.166667, 0.166712, 0.2
2.516, 0.166668, 0.166704, 0.2
2.521, 0.166668, 0.166695, 0.2
2.526, 0.166669, 0.166686, 0.2
2.531, 0.166669, 0.166682, 0.2
2.535, 0.166668, 0.166683, 0.2
2.54, 0.166668, 0.166689, 0.2
2.545, 0.166667, 0.166698, 0.2
2.55, 0.166667, 0.166707, 0.2
2.555, 0.166667, 0.166712, 0.2
2.56, 0.166667, 0.166713, 0.2
2.565, 0.166667, 0.166708, 0.2
2.57, 0.166668, 0.166699, 0.2
2.574, 0.166668, 0.166692, 0.2
2.579, 0.166669, 0.166685, 0.2
2.584, 0.166669, 0.166683, 0.2
2.589, 0.166668, 0.166686, 0.2
2.594, 0.166668, 0.166693, 0.2
2.599, 0.166667, 0.166702, 0.2
2.604, 0.166667, 0.16671, 0.2
2.609, 0.166667, 0.166713, 0.2
2.614, 0.166667, 0.16671, 0.2
2.618, 0.166668, 0.166705, 0.2
2.623, 0.166668, 0.166696, 0.2
2.628, 0.166668, 0.166688, 0.2
2.633, 0.166669, 0.166684, 0.2
2.638, 0.166668, 0.166684, 0.2
2.643, 0.166668, 0.16669, 0.2
2.648, 0.166667, 0.166698, 0.2
2.653, 0.166667, 0.166706, 0.2
2.658, 0.166667, 0.166711, 0.2
2.662, 0.166667, 0.166712, 0.2
2.667, 0.166667, 0.166708, 0.2
2.672, 0.166668, 0.1667, 0.2
2.677, 0.166668, 0.166692, 0.2
2.682, 0.166669, 0.166686, 0.2
2.687, 0.166668, 0.166684, 0.2
2.692, 0.166668, 0.166687, 0.2
2.697, 0.166668, 0.166694, 0.2
2.702, 0.166667, 0.166702, 0.2
2.706, 0.166667, 0.166708, 0.2
2.711, 0.166667, 0.166711, 0.2
2.716, 0.166667, 0.16671, 0.2
2.721, 0.166668, 0.166704, 0.2
2.726, 0.166668, 0.166696, 0.2
2.731, 0.166668, 0.166689, 0.2
2.736, 0.166668, 0.166685, 0.2
2.741, 0.166668, 0.166686, 0.2
2.745, 0.166668, 0.166689, 0.2
2.75, 0.166667, 0.166697, 0.2
2.755, 0.166667, 0.166704, 0.2
2.76, 0.166667, 0.16671, 0.2
2.765, 0.166667, 0.16671, 0.2
2.77, 0.166667, 0.166707, 0.2
2.775, 0.166668, 0.1667, 0.2
2.78, 0.166668, 0.166692, 0.2
2.785, 0.166668, 0.166687, 0.2
2.789, 0.166668, 0.166685, 0.2
2.794, 0.166668, 0.166687, 0.2
2.799, 0.166668, 0.166693, 0.2
2.804, 0.166667, 0.166701, 0.2
2.809, 0.166667, 0.166707, 0.2
2.814, 0.166667, 0.16671, 0.2
2.819, 0.166667, 0.166709, 0.2
2.824, 0.166668, 0.166703, 0.2
2.829, 0.166668, 0.166696, 0.2
2.833, 0.166668, 0.166691, 0.2
2.838, 0.166668, 0.166686, 0.2
2.843, 0.166668, 0.166686, 0.2
2.848, 0.166668, 0.16669, 0.2
2.853, 0.166667, 0.166697, 0.2
2.858, 0.166667, 0.166704, 0.2
2.863, 0.166667, 0.166709, 0.2
2.868, 0.166667, 0.166709, 0.2
2.872, 0.166667, 0.166707, 0.2
2.877, 0.166668, 0.166701, 0.2
2.882, 0.166668, 0.166694, 0.2
2.887, 0.166668, 0.166688, 0.2
2.892, 0.166668, 0.166686, 0.2
2.897, 0.166668, 0.166689, 0.2
2.902, 0.166668, 0.166694, 0.2
2.907, 0.166667, 0.166701, 0.2
2.912, 0.166667, 0.166707, 0.2
2.916, 0.166667, 0.166709, 0.2
2.921, 0.166667, 0.166708, 0.2
2.926, 0.166668, 0.166704, 0.2
2.931, 0.166668, 0.166697, 0.2
2.936, 0.166668, 0.166691, 0.2
2.941, 0.166668, 0.166687, 0.2
2.946, 0.166668, 0.166687, 0.2
2.951, 0.166668, 0.166691, 0.2
2.956, 0.166667, 0.166698, 0.2
2.96, 0.166667, 0.166703, 0.2
2.965, 0.166667, 0.166707, 0.2
2.97, 0.166667, 0.166708, 0.2
2.975, 0.166667, 0.166706, 0.2
2.98, 0.166668, 0.1667, 0.2
2.985, 0.166668, 0.166694, 0.2
2.99, 0.166668, 0.166689, 0.2
2.995, 0.166668, 0.166687, 0.2
3, 0.166668, 0.16669, 0.4
3.004, 0.166672, 0.166699, 0.4
3.009, 0.166885, 0.166974, 0.4
3.014, 0.168054, 0.168504, 0.4
3.019, 0.170803, 0.172232, 0.4
3.024, 0.175232, 0.178374, 0.4
3.029, 0.181169, 0.186659, 0.4
3.034, 0.188316, 0.196577, 0.4
3.039, 0.196315, 0.20751, 0.4
3.043, 0.203085, 0.216565, 0.4
3.048, 0.211725, 0.22779, 0.4
3.053, 0.220292, 0.238481, 0.4
3.058, 0.228559, 0.248315, 0.4
3.063, 0.236374, 0.257127, 0.4
3.068, 0.243655, 0.264894, 0.4
3.073, 0.250383, 0.271708, 0.4
3.078, 0.256584, 0.277738, 0.4
3.083, 0.262316, 0.28318, 0.4
3.087, 0.266609, 0.287237, 0.4
3.092, 0.271669, 0.29206, 0.4
3.097, 0.276444, 0.296696, 0.4
3.102, 0.280981, 0.301186, 0.4
3.107, 0.285308, 0.305517, 0.4
3.112, 0.28944, 0.309649, 0.4
3.117, 0.293382, 0.313527, 0.4
3.122, 0.297131, 0.317107, 0.4
3.127, 0.300686, 0.320367, 0.4
3.131, 0.303389, 0.322748, 0.4
3.136, 0.306595, 0.325467, 0.4
3.141, 0.309617, 0.327948, 0.4
3.146, 0.312467, 0.330249, 0.4
3.151, 0.31516, 0.332427, 0.4
3.156, 0.317712, 0.334521, 0.4
3.161, 0.320135, 0.336551, 0.4
3.166, 0.322443, 0.338515, 0.4
3.17, 0.324211, 0.340026, 0.4
3.175, 0.326326, 0.341817, 0.4
3.18, 0.32834, 0.343474, 0.4
3.185, 0.330253, 0.344981, 0.4
3.19, 0.332067, 0.346335, 0.4
3.195, 0.333784, 0.34755, 0.4
3.2, 0.335409, 0.348654, 0.4
3.205, 0.336946, 0.349682, 0.4
3.21, 0.338403, 0.350666, 0.4
3.214, 0.339515, 0.351439, 0.4
3.219, 0.340844, 0.352396, 0.4
3.224, 0.342111, 0.353339, 0.4
3.229, 0.343318, 0.354253, 0.4
3.234, 0.34447, 0.355115, 0.4
3.239, 0.345567, 0.355903, 0.4
3.244, 0.34661, 0.356603, 0.4
3.249, 0.347599, 0.357212, 0.4
