0, 100000
0.005, 2.49623e+06
0.01, 3.54737e+06
0.015, 3.99217e+06
0.02, 4.37282e+06
0.024, 4.59533e+06
0.029, 4.78399e+06
0.034, 4.87545e+06
0.039, 4.8731e+06
0.044, 4.78657e+06
0.049, 4.62745e+06
0.054, 4.40957e+06
0.059, 4.14793e+06
0.064, 3.85798e+06
0.068, 3.61587e+06
0.073, 3.31268e+06
0.078, 3.02115e+06
0.083, 2.75272e+06
0.088, 2.51676e+06
0.093, 2.32035e+06
0.098, 2.16816e+06
0.103, 2.06255e+06
0.107, 2.01174e+06
0.112, 1.98885e+06
0.117, 2.00793e+06
0.122, 2.06414e+06
0.127, 2.15151e+06
0.132, 2.26331e+06
0.137, 2.39239e+06
0.142, 2.53153e+06
0.147, 2.67377e+06
0.151, 2.78546e+06
0.156, 2.91761e+06
0.161, 3.03688e+06
0.166, 3.13938e+06
0.171, 3.22228e+06
0.176, 3.28388e+06
0.181, 3.32357e+06
0.186, 3.34171e+06
0.191, 3.33959e+06
0.195, 3.32464e+06
0.2, 3.29155e+06
0.205, 3.24524e+06
0.21, 3.18898e+06
0.215, 3.12614e+06
0.22, 3.06005e+06
0.225, 2.99388e+06
0.23, 2.93048e+06
0.234, 2.88343e+06
0.239, 2.83093e+06
0.244, 2.78692e+06
0.249, 2.75249e+06
0.254, 2.72821e+06
0.259, 2.71416e+06
0.264, 2.70996e+06
0.269, 2.71485e+06
0.274, 2.72777e+06
0.278, 2.74299e+06
0.283, 2.76689e+06
0.288, 2.79475e+06
0.293, 2.82499e+06
0.298, 2.85609e+06
0.303, 2.88661e+06
0.308, 2.9153e+06
0.313, 2.9411e+06
0.318, 2.96316e+06
0.322, 2.97773e+06
0.327, 2.99175e+06
0.332, 3.00098e+06
0.337, 3.00548e+06
0.342, 3.00551e+06
0.347, 3.00149e+06
0.352, 2.99399e+06
0.357, 2.98366e+06
0.362, 2.97121e+06
0.366, 2.96022e+06
0.371, 2.94582e+06
0.376, 2.93132e+06
0.381, 2.91736e+06
0.386, 2.90449e+06
0.391, 2.89316e+06
0.396, 2.8837e+06
0.401, 2.87636e+06
0.405, 2.87209e+06
0.41, 2.86876e+06
0.415, 2.86759e+06
0.42, 2.86844e+06
0.425, 2.87108e+06
0.43, 2.87521e+06
0.435, 2.88052e+06
0.44, 2.88667e+06
0.445, 2.89331e+06
0.449, 2.89875e+06
0.454, 2.90545e+06
0.459, 2.91179e+06
0.464, 2.91751e+06
0.469, 2.92244e+06
0.474, 2.92643e+06
0.479, 2.92941e+06
0.484, 2.93134e+06
0.489, 2.93224e+06
0.493, 2.93225e+06
0.498, 2.93147e+06
0.503, 2.92991e+06
0.508, 2.92772e+06
0.513, 2.92504e+06
0.518, 2.92205e+06
0.523, 2.91889e+06
0.528, 2.91573e+06
0.532, 2.91328e+06
0.537, 2.91043e+06
0.542, 2.90791e+06
0.547, 2.90579e+06
0.552, 2.90413e+06
0.557, 2.90296e+06
0.562, 2.90227e+06
0.567, 2.90206e+06
0.572, 2.90228e+06
0.576, 2.90273e+06
0.581, 2.9036e+06
0.586, 2.90474e+06
0.591, 2.90606e+06
0.596, 2.90751e+06
0.601, 2.90899e+06
0.606, 2.91045e+06
0.611, 2.91183e+06
0.616, 2.91307e+06
0.62, 2.91393e+06
0.625, 2.91483e+06
0.63, 2.91551e+06
0.635, 2.91595e+06
0.64, 2.91618e+06
0.645, 2.91618e+06
0.65, 2.916e+06
0.655, 2.91564e+06
0.66, 2.91515e+06
0.664, 2.91469e+06
0.669, 2.91404e+06
0.674, 2.91335e+06
0.679, 2.91266e+06
0.684, 2.91199e+06
0.689, 2.91137e+06
0.694, 2.91083e+06
0.699, 2.91037e+06
0.703, 2.91008e+06
0.708, 2.90981e+06
0.713, 2.90965e+06
0.718, 2.90959e+06
0.723, 2.90963e+06
0.728, 2.90975e+06
0.733, 2.90995e+06
0.738, 2.9102e+06
