4.866, 0.719459, 0.717374, 0.717374, 0.719365
4.88, 0.696216, 0.694161, 0.694161, 0.696118
4.895, 0.671216, 0.669175, 0.669175, 0.671115
4.91, 0.646602, 0.644571, 0.644571, 0.646501
4.924, 0.624275, 0.622253, 0.622253, 0.624173
4.939, 0.601128, 0.59912, 0.59912, 0.601027
4.954, 0.578763, 0.576772, 0.576772, 0.578662
4.968, 0.558575, 0.556606, 0.556606, 0.558475
4.983, 0.537679, 0.535738, 0.535738, 0.537581
4.998, 0.517536, 0.515628, 0.515628, 0.517439
5.012, 0.499381, 0.497508, 0.497508, 0.499286
5.027, 0.480574, 0.478744, 0.478744, 0.480482
5.042, 0.462393, 0.46061, 0.46061, 0.462303
5.056, 0.445963, 0.444229, 0.444229, 0.445875
5.071, 0.428922, 0.427243, 0.427243, 0.428837
5.085, 0.413534, 0.411912, 0.411912, 0.413452
5.1, 0.3976, 0.396041, 0.396041, 0.397521
5.115, 0.382241, 0.380747, 0.380747, 0.382165
5.129, 0.368427, 0.366998, 0.366998, 0.368355
5.144, 0.354195, 0.352837, 0.352837, 0.354126
5.159, 0.340558, 0.339272, 0.339272, 0.340493
5.173, 0.328376, 0.327159, 0.327159, 0.328314
5.188, 0.315937, 0.314802, 0.314802, 0.315879
5.203, 0.304361, 0.303333, 0.303333, 0.304309
5.217, 0.29446, 0.293529, 0.293529, 0.294413
5.232, 0.284701, 0.283866, 0.283866, 0.284659
5.247, 0.275709, 0.274963, 0.274963, 0.275671
5.261, 0.267978, 0.267308, 0.267308, 0.267944
5.276, 0.260398, 0.259804, 0.259804, 0.260368
5.291, 0.25352, 0.252994, 0.252994, 0.253494
5.305, 0.247694, 0.247226, 0.247226, 0.24767
5.32, 0.242044, 0.241631, 0.241631, 0.242023
5.335, 0.236964, 0.236602, 0.236602, 0.236945
5.349, 0.232702, 0.232382, 0.232382, 0.232685
5.364, 0.22861, 0.228331, 0.228331, 0.228596
5.379, 0.224972, 0.224728, 0.224728, 0.224959
5.393, 0.221949, 0.221735, 0.221735, 0.221938
5.408, 0.219252, 0.218889, 0.218889, 0.219065
5.423, 0.223503, 0.216371, 0.216371, 0.216524
5.437, 0.236195, 0.214268, 0.214268, 0.214402
5.452, 0.257919, 0.212219, 0.212219, 0.212333
5.467, 0.288303, 0.210289, 0.210289, 0.210385
5.481, 0.323703, 0.208682, 0.208682, 0.208762
5.496, 0.367083, 0.207205, 0.207205, 0.207272
5.511, 0.413282, 0.205931, 0.205931, 0.205986
5.525, 0.456173, 0.204971, 0.204971, 0.205016
5.54, 0.499507, 0.204114, 0.204114, 0.204152
5.554, 0.536065, 0.203457, 0.203457, 0.203489
5.569, 0.570463, 0.202895, 0.202895, 0.202921
5.584, 0.600129, 0.202415, 0.202415, 0.202437
5.598, 0.624181, 0.20205, 0.20205, 0.202069
5.613, 0.646896, 0.201715, 0.201715, 0.201731
5.628, 0.667017, 0.201424, 0.201424, 0.201438
5.642, 0.68354, 0.201202, 0.201202, 0.201213
5.657, 0.699061, 0.200988, 0.200988, 0.200997
5.672, 0.712635, 0.20081, 0.20081, 0.200818
5.686, 0.723796, 0.200668, 0.200668, 0.200675
5.701, 0.734328, 0.200533, 0.200533, 0.200539
5.716, 0.743536, 0.200425, 0.200425, 0.20043
5.73, 0.751055, 0.200334, 0.200334, 0.200338
5.745, 0.758077, 0.200252, 0.200252, 0.200256
5.76, 0.764151, 0.200185, 0.200185, 0.200188
5.774, 0.769063, 0.200129, 0.200129, 0.200131
5.789, 0.773613, 0.200082, 0.200082, 0.200084
5.804, 0.777519, 0.200039, 0.200039, 0.200041
5.818, 0.780658, 0.200007, 0.200007, 0.200008
5.833, 0.78355, 0.19998, 0.19998, 0.199981
5.848, 0.786019, 0.199962, 0.199962, 0.199962
5.862, 0.787993, 0.199953, 0.199953, 0.199954
5.877, 0.789802, 0.199946, 0.199946, 0.199947
5.892, 0.791335, 0.199944, 0.199944, 0.199944
5.906, 0.79256, 0.199943, 0.199943, 0.199943
5.921, 0.793686, 0.199942, 0.199942, 0.199942
5.936, 0.794642, 0.199943, 0.199943, 0.199943
5.95, 0.795404, 0.199943, 0.199943, 0.199943
5.965, 0.796099, 0.199943, 0.199943, 0.199943
5.979, 0.796653, 0.199944, 0.199944, 0.199944
5.994, 0.797159, 0.199944, 0.199944, 0.199944
6.009, 0.797587, 0.199944, 0.199944, 0.200312
6.023, 0.797924, 0.199944, 0.199944, 0.210033
6.038, 0.798235, 0.199944, 0.199944, 0.234627
6.053, 0.798528, 0.199947, 0.199947, 0.272336
6.067, 0.798752, 0.199949, 0.199949, 0.316378
6.082, 0.798951, 0.19995, 0.19995, 0.368906
6.097, 0.799124, 0.199951, 0.199951, 0.422515
6.111, 0.79924, 0.199949, 0.199949, 0.469857
6.126, 0.799351, 0.199947, 0.199947, 0.5153
6.141, 0.799435, 0.199944, 0.199944, 0.554286
6.155, 0.799498, 0.199941, 0.199941, 0.585278
6.17, 0.799566, 0.199939, 0.199939, 0.614193
6.185, 0.799615, 0.199938, 0.199938, 0.640146
6.199, 0.799662, 0.199938, 0.199938, 0.662045
6.214, 0.799704, 0.199939, 0.199939, 0.682595
6.229, 0.799736, 0.199939, 0.199939, 0.700225
6.243, 0.799769, 0.19994, 0.19994, 0.714368
6.258, 0.799792, 0.19994, 0.19994, 0.727376
6.273, 0.799816, 0.199941, 0.199941, 0.738457
6.287, 0.799836, 0.199941, 0.199941, 0.747293
6.302, 0.79985, 0.199942, 0.199942, 0.755375
6.317, 0.799867, 0.199942, 0.199942, 0.76223
6.331, 0.799877, 0.199943, 0.199943, 0.767681
6.346, 0.799888, 0.199943, 0.199943, 0.772658
6.361, 0.799898, 0.199943, 0.199943, 0.776872
6.375, 0.799903, 0.199943, 0.199943, 0.780219
6.39, 0.799912, 0.199944, 0.199944, 0.783271
6.404, 0.799916, 0.199944, 0.199944, 0.785693
6.419, 0.799921, 0.199944, 0.199944, 0.787901
6.434, 0.799926, 0.199944, 0.199944, 0.789768
6.448, 0.799928, 0.199944, 0.199944, 0.791249
6.463, 0.799932, 0.199944, 0.199944, 0.792598
6.478, 0.799934, 0.199944, 0.199944, 0.793738
6.492, 0.799936, 0.199944, 0.199944, 0.794642
6.507, 0.799938, 0.199944, 0.199944, 0.795466
6.522, 0.799939, 0.199944, 0.199944, 0.796162
6.536, 0.799941, 0.199945, 0.199945, 0.796715
6.551, 0.799942, 0.199945, 0.199945, 0.797218
6.566, 0.799942, 0.199945, 0.199945, 0.797643
6.58, 0.799943, 0.199945, 0.199945, 0.797979
6.595, 0.799943, 0.199945, 0.199945, 0.798286
6.61, 0.799943, 0.200531, 0.200531, 0.798545
6.624, 0.799943, 0.211031, 0.211031, 0.798745
6.639, 0.799941, 0.234516, 0.234516, 0.79892
6.654, 0.799941, 0.266548, 0.266548, 0.799074
6.668, 0.799941, 0.300938, 0.300938, 0.79919
6.683, 0.79994, 0.339537, 0.339537, 0.799293
6.698, 0.799939, 0.377699, 0.377699, 0.799382
6.712, 0.799937, 0.41177, 0.41177, 0.799447
6.727, 0.799936, 0.445996, 0.445996, 0.79951
6.742, 0.799935, 0.477689, 0.477689, 0.799562
6.756, 0.799934, 0.505305, 0.505305, 0.799604
6.771, 0.799933, 0.533246, 0.533246, 0.799647
6.786, 0.799933, 0.559733, 0.559733, 0.799682
6.8, 0.799933, 0.583226, 0.583226, 0.799713
6.815, 0.799933, 0.607111, 0.607111, 0.799742
6.83, 0.799933, 0.629671, 0.629671, 0.799766
6.844, 0.799933, 0.649504, 0.649504, 0.799788
6.859, 0.799933, 0.669152, 0.669152, 0.799807
6.873, 0.799934, 0.685609, 0.685609, 0.799824
6.888, 0.799934, 0.701268, 0.701268, 0.79984
6.903, 0.799935, 0.715064, 0.715064, 0.799854
6.917, 0.799936, 0.726384, 0.726384, 0.799866
6.932, 0.799937, 0.736974, 0.736974, 0.799876
6.947, 0.799938, 0.746135, 0.746135, 0.799886
6.961, 0.799938, 0.753544, 0.753544, 0.799894
6.976, 0.799939, 0.760406, 0.760406, 0.799901
6.991, 0.79994, 0.766292, 0.766292, 0.799908
7.005, 0.79994, 0.771018, 0.771018, 0.799913
7.02, 0.799941, 0.775368, 0.775368, 0.799917
7.035, 0.799941, 0.779079, 0.779079, 0.799922
7.049, 0.799941, 0.782046, 0.782046, 0.799925
7.064, 0.799942, 0.784765, 0.784765, 0.799928
7.079, 0.799942, 0.787077, 0.787077, 0.799931
7.093, 0.799942, 0.788921, 0.788921, 0.799933
7.108, 0.799942, 0.790606, 0.790606, 0.799935
7.123, 0.799942, 0.792037, 0.792037, 0.799937
7.137, 0.799942, 0.793175, 0.793175, 0.799938
7.152, 0.799942, 0.794214, 0.794214, 0.799939
7.167, 0.799942, 0.795095, 0.795095, 0.79994
7.181, 0.799942, 0.795795, 0.795795, 0.799941
7.196, 0.799942, 0.796434, 0.796434, 0.799941
7.211, 0.799007, 0.796047, 0.796047, 0.799001
7.225, 0.786584, 0.784015, 0.784015, 0.786539
7.24, 0.762915, 0.760638, 0.760638, 0.762842
7.255, 0.737632, 0.735499, 0.735499, 0.737544
7.269, 0.714499, 0.712422, 0.712422, 0.714404
7.284, 0.689541, 0.68749, 0.68749, 0.689442
7.298, 0.666247, 0.664209, 0.664209, 0.666147
